Date,l730,R840,D192,B781,T424,a856,p550,f691,z690,U399,O629,j288,Y250,W231,h406,o176,S965,O424,q165,F568,m182,m885,X337,q276,M822,S297,K877,F741,l973,u618,v673,D455,g256,D374,E936,Y945,m761,t950,r686,K703,M225,q303,V809,H779,U774,G341,A501
2000-01-21,10.474084754169443,1.1570819284554956,3.015353101667562,1.1623567920828124,1.9408283519259129,1.7826457949042243,2.318836915943988,16.664480318629185,1.055294069354358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.47888188344065,183.06735834261437,
2000-01-24,10.083214346008775,1.1237577853317349,2.908471145524187,1.1412235265462662,1.8829076967402265,1.7315160142711437,2.257623420021341,16.120645650718306,1.041097067631738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.534579742463132,183.9388309931852,
2000-01-25,10.145531968082027,1.1098076742110292,2.901993645504438,1.1534153269119636,1.8962005596824922,1.721682595433103,2.2153585827246958,16.465404084246988,1.0168444876701512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.645975460508096,183.7354838286874,
2000-01-26,10.219169917776613,1.1198825941318356,2.8566507567822548,1.1964959634762746,1.8876553668367624,1.7354490011087664,2.2153585827246958,15.926427607884529,1.0121124195792661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.50673081295189,184.1131184312368,
2000-01-27,10.190847700996844,1.1408076296313183,2.7983517022687483,1.2095008548715198,1.8762609245312964,1.7452816585516202,2.2270165929239414,15.77104808983302,1.0056053164723773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.534579742463132,185.56557284885488,
2000-01-28,9.788653243871114,1.1315080802771507,2.765962064958324,1.1672331064444226,1.8382793933901107,1.6990683969887632,2.189123232475747,15.20779654255498,1.0002815405076404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.50673081295189,189.28385261192588,
2000-01-31,9.862295845245361,1.152433290685401,2.8307401738273468,1.1997475160251287,1.8297338598065838,1.7108677381992252,2.1760065861202627,15.712781564905027,1.0464211980186813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.367486165395686,189.28385261192588,
2000-02-01,10.219169917776613,1.1408076296313183,2.8242624795156273,1.206249809553501,1.8534734028715532,1.6990683969887632,2.2153585827246958,16.04296383510581,1.0387309449807438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.283939376861962,186.53872794675289,
2000-02-02,10.151193062228625,1.1431329542417792,2.8420765274567983,1.194057501956968,1.8990496387733298,1.7000521195701608,2.225558906400617,16.159493707596482,1.0334076120437652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22824151783948,187.04708699291922,
2000-02-03,10.190847700996844,1.1276329765316346,2.8080672722764737,1.186741813060547,1.9161405355714851,1.6990683969887632,2.187665862496727,16.625637027798955,1.031633197266623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.144694729305757,186.14655461590212,
2000-02-04,10.173851393854001,1.1268583056000667,2.7270960933799766,1.174549099679345,1.9227883299938067,1.705951599826595,2.184750172905773,16.819864602728646,1.0263089782741277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.088996870283275,185.98678817599543,
2000-02-07,9.958597708580912,1.12530756446679,2.757865918528529,1.1623567920828124,1.891452889585956,1.6764540081956267,2.1424837528876046,17.014092177658334,1.0233514135659367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22824151783948,186.97446427203832,
2000-02-08,10.185183815842448,1.1392579379506473,2.7335737876916966,1.175361379139556,1.9123428424533926,1.6833372110334586,2.136654589515829,17.169466929661883,1.0257173590058275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.088996870283275,187.04708699291922,
2000-02-09,10.015240281468584,1.1291831929386087,2.6428882045393007,1.1477254142899698,1.8781600266436904,1.6656374378225787,2.09438674504829,16.95581294326913,1.0257173590058275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.033299011260793,188.31071524418437,
2000-02-10,9.924602303287427,1.0912077009588559,2.697947634729064,1.1160250087543153,1.8620180846105874,1.6371237591218049,2.0768962477620696,17.35883313567785,1.0109294468593206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.144694729305757,188.15094880427765,
2000-02-11,9.782988428380786,1.070282228187454,2.6655583860025813,1.118463571719789,1.8629678912201322,1.6027098387694096,2.0258857661419336,16.897546418341143,0.993183349765761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.144694729305757,188.6447868522991,
2000-02-14,9.83396804645,1.0757071110680247,2.7076635933207305,1.128217823581684,1.8287838828281402,1.628273682167568,2.059407333197373,16.907262801437977,0.9943664110912582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25609044735072,188.68834984673376,
2000-02-15,9.856629169083169,1.0997325793814556,2.821023438067796,1.1298431940714426,1.8145418947519234,1.6567885029611225,2.148313074531532,16.95581294326913,0.9920006428624708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25609044735072,188.8771760130867,
2000-02-16,9.471430088764349,1.0842320769450082,2.833978632399265,1.106271061230922,1.7632680117751673,1.6528549450771095,2.0987586967131975,16.86841633324245,0.9878593079843696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.172543658816998,188.07832608339675,
2000-02-17,9.199519875564608,1.0679571659401446,2.8307401738273468,1.0924525715752926,1.7623185459034196,1.6597385286125346,2.09438674504829,17.247153511322335,0.981944001356884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.088996870283275,187.71521247899224,
2000-02-18,9.063569885812363,1.0555573586807963,2.748148794185037,1.0534363756970502,1.7138928901730082,1.6233569727485477,2.0302583508954504,16.664480318629185,0.9458604537181196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25609044735072,188.10736807968652,
2000-02-22,9.08622542642994,1.0726072029803797,2.7238578291000297,1.0631906275589451,1.701548811626896,1.649906442216071,2.09438674504829,16.625637027798955,0.9423109153194221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22824151783948,187.41020059732372,
2000-02-23,9.057901348978307,1.0493570177792033,2.6526035802550547,1.0591263897652112,1.728134707880326,1.6371237591218049,2.071067717478904,17.130620461466357,0.9227910236875816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.088996870283275,187.74425447528202,
2000-02-24,8.768997619643516,1.0276572238937687,2.6234522072245774,1.0371801346452847,1.7148415042002632,1.6223745826087272,1.9967356759349446,17.344269681811152,0.8920308975913477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.116845799794516,188.23809252330344,
2000-02-25,8.802991164265135,1.0020819764452829,2.5716327899425,1.0306769281014085,1.66166885984891,1.5938603328615633,1.9646714788585253,17.179176958028116,0.8872986522893593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.033299011260793,186.78563810568536,
2000-02-28,9.120218040715626,1.0214569704465595,2.649364150223282,1.0640035156961587,1.6911043462998734,1.5987757098390065,1.9705023832239763,16.9752425320975,0.9127350024208565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.005450081749553,189.269331613781,
2000-02-29,9.312814324699277,1.01758177924666,2.7109036062284155,1.0713189002540786,1.71009349336593,1.616475102352293,1.9573847872355783,17.363684972495662,0.9192417511055387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.311788306373202,188.15094880427765,
2000-03-01,9.205180969711206,1.008282229892492,2.778919007917531,1.0859498722622525,1.7243376962378278,1.607624644700463,1.9369801830799274,17.538490902010235,0.9594659247779911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25609044735072,188.38333796506527,
2000-03-02,9.193854129738348,1.0106072046854178,2.8307401738273468,1.079447172949212,1.71674145815715,1.6135254573984743,1.8947132882453017,17.713288888111553,0.9843102126134298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25609044735072,189.37101406110813,
2000-03-03,9.363797664112214,1.0051817970785442,2.7853965079372798,1.089201424811107,1.7404787864264386,1.657772035193723,1.955927733800863,18.203716811325513,0.993183349765761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.311788306373202,191.88374956549353,
2000-03-06,9.142872650997273,0.981156416219497,2.7692024664499515,1.0786342848119983,1.7062964817234318,1.650889213053485,1.909287779396263,18.174580371496216,0.9653813200110283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.367486165395686,193.19095854134983,
2000-03-07,8.887958744940375,0.9284565794593896,2.9602928943099154,1.046120788246796,1.6749625746356682,1.5850104462561232,1.848074125201464,17.674445597281327,0.9541420602077026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.144694729305757,194.12053291465668,
2000-03-08,8.99558651791285,0.9571312102692178,2.9117107698479305,1.03392858209643,1.6664160188387502,1.601726877583199,1.8874251721729831,17.985209399432296,0.9606488974979366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.200392588328238,192.50831205713192,
2000-03-09,9.176858752931436,0.9827073322615414,2.9149488398359065,1.03961829182609,1.7053471862205827,1.6184417861199012,1.8845102739427908,18.52903453524727,0.9683385302970127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.200392588328238,189.66150494463176,
2000-03-10,9.052239324495776,0.9710817586618424,2.876084616885298,1.0428693371441085,1.6911043462998734,1.6223745826087272,1.900543401249991,18.567877826077495,0.9683385302970127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.144694729305757,189.7922116580922,
2000-03-13,8.978593932113736,0.9555816060429305,2.833978632399265,1.0534363756970502,1.6787604381226593,1.5977925583039991,1.9296923835519135,18.295963669487353,0.9712963608218588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.367486165395686,190.62012131422838,
2000-03-14,8.99558651791285,0.9501564607992081,2.8696045910699266,1.049372645134152,1.6835075971125,1.588943908965738,1.8961700251357123,17.87837843452929,0.9647895235316247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.534579742463132,190.9977559167778,
2000-03-15,9.539406013976405,1.0106072046854178,2.8566507567822548,1.113586242896507,1.6920531306960265,1.6528549450771095,2.009854696372714,17.56762575315688,0.9701136539185681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8970986155630225,,,13.50673081295189,192.2178211736083,
2000-03-16,10.241831040409783,1.054007754454509,2.979725782953104,1.2095008548715198,1.7794096130704735,1.7423322039465983,2.1279097365531006,18.179430619631376,1.007971527728923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.923255269133387,,,13.562428671974372,191.04133664136893,
2000-03-17,10.267484123400465,1.0496157953008234,2.8889671460196285,1.209860278641662,1.7813087151828677,1.7400135652538733,2.056990042614231,18.606724294273018,1.0160815938705308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18772760693969,,,13.729522249041818,191.69494112929706,
2000-03-20,10.170992471534772,1.04028607418425,2.843472903852069,1.187017239404305,1.815491871730367,1.7498669707155685,2.0818246843147086,18.52903453524727,1.0119099558937685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07438192335784,,,13.618126530996854,192.02899500725536,
2000-03-21,10.284510201293134,1.059722985889246,2.93446391398281,1.2302560305431718,1.8268858029291373,1.78730819833084,2.1066613835531673,19.014599500864854,1.0053542969445812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0191628141144555,,,13.590277601485614,192.02899500725536,
2000-03-22,10.239104225792909,1.051171084062057,2.9117154328552335,1.2408611114087869,1.873413038022749,1.7794262353566708,2.052605745721439,19.344783359748284,0.9821123519049999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.086007349091695,,,13.645975460508096,191.0848996358036,
2000-03-23,10.267484123400465,1.0426187449629487,2.908466288224913,1.2840999025476536,1.8810089353656294,1.8208076830638402,2.115426653623552,19.71380415473133,0.9987989924176002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.987193447677162,,,13.451032953929408,191.69494112929706,
2000-03-24,10.301537209521737,1.0239584281859635,2.914965354653438,1.2987840323474038,1.897150877398733,1.8316461435485099,2.1052003733146423,19.88375507006279,0.9892637059778632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.056944339087866,,,13.534579742463132,191.79660584646774,
2000-03-27,10.273161963593841,1.0107406600750737,2.9247139542962257,1.2563619843001017,1.8838580144564672,1.8089847386025861,2.0964341536113436,20.04398801361476,1.0029702759721557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.115070359095523,,,13.534579742463132,191.33182752489256,
2000-03-28,10.307216910386977,1.0224037516054167,2.9117154328552335,1.2661519452128263,1.8857560943554696,1.8040581310461372,2.056990042614231,19.558427814045128,0.9982032972939243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.086007349091695,,,13.339637235884444,191.72398312558684,
2000-03-29,10.511542869802064,1.047283386885276,3.064450877020468,1.2563619843001017,1.8572702441451523,1.8267197263408572,2.0993561740883924,18.985463061035556,1.0160815938705308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.170290022669717,,,13.311788306373202,192.79880294065552,
2000-03-30,10.744246866152842,1.0612780997417122,3.064450877020468,1.2588086629589457,1.8306836664161286,1.8385426708021113,2.156332724492103,18.47076959900193,1.0136970412647957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.196446121909273,,,13.534579742463132,194.68699368355902,
2000-03-31,10.630735648746004,1.0558356385300005,3.0482028223652136,1.266967268058051,1.8639170163540826,1.8414984069174247,2.154872347342188,18.820368748569862,1.0196567392736526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.321416676894169,,,13.618126530996854,193.14739554691516,
2000-04-03,10.948578407583522,1.10404040741794,3.1001976852970654,1.3281538136394109,1.8629678912201322,1.8493813216355777,2.224997356804009,18.024047924214564,1.0262125754339435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.388261766202218,,,13.701673319530578,193.77194030839706,
2000-04-04,10.812360481082843,1.1351402357445117,3.06120231526606,1.2751253659263209,1.8420777679837974,1.8286902170843993,2.204543213464667,17.8492515267959,1.0405142203130502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.344666974031071,,,13.618126530996854,194.1641136392478,
2000-04-05,10.829389349983309,1.1195903215812255,2.9702101393834943,1.2653359122444316,1.8297338598065838,1.8217934994820018,2.1870129898682023,17.965792520065136,1.0542213219406527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.370823627601435,,,13.645975460508096,196.3718372619647,
2000-04-06,10.942899637054216,1.0993760278587639,3.0482028223652136,1.2792047191989573,1.864866652594729,1.837558186825527,2.1738626315442633,18.198861797142396,1.0607768036787368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.184821250506227,,,13.47888188344065,194.6434129589679,
2000-04-07,10.942899637054216,1.085380790276025,3.001081579232857,1.2530983596573586,1.869614322691265,1.8651461993279,2.138801867807029,18.820368748569862,1.0577969989770841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.222602775479637,,,13.534579742463132,193.90266475201398,
2000-04-10,11.198312203170698,1.112593183788967,2.9572102578987054,1.2889946801116818,1.8572702441451523,1.8681017450944168,2.1913942795900994,18.14058732880115,1.0554134210324169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.164477309802789,,,13.562428671974372,193.67027559122636,
2000-04-11,11.27777219512813,1.1320305327658824,3.00920570370647,1.3053107744020542,1.873413038022749,1.8907625789939502,2.2439895402719126,17.693872008744393,1.0828270040487604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.152851884068934,,,13.367486165395686,194.6434129589679,
2000-04-12,11.255067346706152,1.1452473388785502,3.035203523756338,1.3110220921653124,1.8392305629508439,1.8572630942609507,2.3024255181926243,16.54794568009055,1.0923615816440841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.222602775479637,,,13.423184024418168,194.2512573582736,
2000-04-13,11.04506819877735,1.1374728190688266,3.028704263035842,1.2767568231861073,1.7927026463816378,1.86219084391018,2.2381443914127486,16.232330041121777,1.0935535921302968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.315604518358051,,,13.590277601485614,194.14957491094646,
2000-04-14,10.170992471534772,1.0814930056448604,2.9637128215827078,1.1731484324497798,1.6844567222464504,1.7400135652538733,2.115426653623552,15.382599294704253,1.053625892633632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.280728795487295,,,13.645975460508096,194.46912552091632,
2000-04-17,10.182353733937116,1.112593183788967,2.8922186221536,1.182937378900833,1.6987004140116526,1.7823812100767973,2.118348357556296,16.217766587255078,1.0375353902724656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.257478498350394,,,13.423184024418168,195.67465204944546,
2000-04-18,10.398027931051496,1.1195903215812255,2.9068404530119416,1.2302560305431718,1.7452264565229743,1.7892786890743824,2.0789029803819643,17.140328901149935,1.0405142203130502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.327229389761095,,,13.47888188344065,194.5562692399421,
2000-04-19,10.477487923008928,1.1328076524201964,2.9702101393834943,1.2139390232372953,1.7908035442692438,1.7961763584207642,2.052605745721439,16.577078942554547,1.0500501269916487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3969802811718,,,13.673824390019336,190.27152870796877,
2000-04-20,10.613701197829945,1.1320305327658824,2.9750847306428443,1.236781859582318,1.7984004638255158,1.8109561810901122,2.1037379386267467,16.431411041551925,1.053625892633632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.394073924738336,,,13.813069037575541,198.44885417122114,
2000-04-24,10.727222648932036,1.1631300112749188,3.0075810342453244,1.2661519452128263,1.7727628408615435,1.8129253393920772,2.10812096934232,15.926427607884529,1.0822308658973265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.373729984034899,,,13.924464755620505,198.44885417122114,
2000-04-25,10.920198509975965,1.157687637517591,3.0124554312127034,1.3053107744020542,1.8173901219982682,1.9075134634532307,2.111044889085198,16.84899786519264,1.1144120478307624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.315604518358051,,,14.035860473665469,199.01529720996703,
2000-04-26,10.908846550932942,1.1444697819523173,3.0514517727035635,1.2792047191989573,1.8363809727533105,1.8789400152302898,2.0745207410271527,16.528527212040743,1.1120281154638887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.237134557646956,,,13.924464755620505,201.1504158419595,
2000-04-27,10.681812952088082,1.1444697819523173,3.0936982302845983,1.2530983596573586,1.824986530447845,1.880910696322629,2.0672163229231404,17.043222262757023,1.0869982876033157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.135414299798961,,,13.813069037575541,202.16713393429214,
2000-04-28,10.409376168750791,1.1118159766802693,3.002707025861887,1.2792047191989573,1.8420777679837974,1.8681017450944168,2.083286485913995,17.091770815905523,1.0864028582962952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.117976715528987,,,13.813069037575541,199.98845230786503,
2000-05-01,10.727222648932036,1.1258094651753325,3.0514517727035635,1.250650666536843,1.8477752446898779,1.9114546352891122,2.080363674076185,17.33455488739697,1.0864028582962952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.277822439053831,,,14.314349768777879,199.7851051433672,
2000-05-02,10.653437706160183,1.1289199552434155,3.0953232883296864,1.2384136211806058,1.8107443720027292,1.8917485857609084,2.1446454339446697,17.014092177658334,1.0470702336844444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2749160826203685,,,14.425745486822844,199.81414713965697,
2000-05-03,10.148290414120591,1.1289199552434155,3.015706713054705,1.2163872235886464,1.7604182512087359,1.8286902170843993,2.1095835623023684,16.276031523500418,1.0506457335097725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.292353666890341,,,14.676385852424012,201.48446971991777,
2000-05-04,9.983698172027948,1.1289199552434155,3.0936982302845983,1.1976228275007559,1.754721796716046,1.8316461435485099,2.1314968166144066,16.159493707596482,1.048857850688781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.289447864787686,,,14.509292275356566,205.26085120572478,
2000-05-05,10.108561348477808,1.1553556663739624,3.126195505346933,1.2057807224766912,1.7528228649725506,1.8641609539561288,2.1300354898315774,16.60136036820073,1.0512416944501033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.196446121909273,,,14.258651909755397,204.91227632962162,
2000-05-08,10.080183311542116,1.17945730745567,3.1651912639618804,1.2294392874516071,1.756620558090643,1.8631743761427804,2.118348357556296,16.013825806593857,1.058393402945173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.120883071962451,,,14.091558332687951,205.04298304308207,
2000-05-09,10.182353733937116,1.1848999435761494,3.166816127714997,1.2261769816090369,1.7442764795445307,1.8483960762638065,2.156332724492103,15.7176413451361,1.054817814514293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.126695230498569,,,13.813069037575541,208.7176998117184,
2000-05-10,10.182353733937116,1.1771246366769712,3.1765635616059584,1.1935439814589555,1.74142774119149,1.8296756528049678,2.1300354898315774,14.955304031379956,1.0750796890355665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.126695230498569,,,14.091558332687951,207.39596983771725,
2000-05-11,10.273161963593841,1.1755693479157379,3.275679473378196,1.2294392874516071,1.7395293205546905,1.874999224092002,2.1577937347306277,15.377745869203789,1.091169925580078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.088913705525158,,,14.147256191710433,207.07641922774738,
2000-05-12,10.420729988465679,1.160019346298068,3.287054102525926,1.2433082972984668,1.769914102508503,1.8976594869451453,2.16509815283464,15.576820514903332,1.0738877671549052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.995912516977554,,,14.063709403176711,207.00379650686648,
2000-05-15,10.454784935258814,1.188787728207314,3.355298380156829,1.2987840323474038,1.7993494185905679,1.9291896230273833,2.203083152859057,15.868154728225932,1.094746045644268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.949411922703752,71.27631418717608,,13.868766896598023,207.84622716114757,
2000-05-16,10.534249578895903,1.1833454419043699,3.290304218616101,1.2914426775706989,1.8230877690732477,1.9469248011144513,2.1797076221312754,16.344006488111987,1.0899778264883135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.940692853403361,70.61490851786058,,13.7852201080643,207.6574009947946,
2000-05-17,10.284510201293134,1.1872320896285453,3.3065524675633267,1.2694152655170678,1.8021984976814052,1.9341160402350355,2.1855516630853726,16.110940388400028,1.0732911859757135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95522408123987,69.83678280416515,,13.7852201080643,182.71876573635473,
2000-05-18,10.488840812387881,1.1848999435761494,3.3016780705959476,1.2857310554689387,1.8002985437245185,1.9252478801451123,2.168019698495232,15.703068359173496,1.0822308658973265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0075373883806,70.65381717819658,,13.924464755620505,210.2427769502174,
2000-05-19,10.222080008572105,1.193452457584025,3.308178302776298,1.2628882191239161,1.7528228649725506,1.8720421555351117,2.1738626315442633,15.091258726651049,1.0619687255593977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.995912516977554,71.50975427593595,,14.091558332687951,211.15783032537936,
